id,created_at,description,current_price,old_price,price_diff,percent_diff,image_link,product_link,review_link,coupon_code,shipping_cost,notes,expire_date,category,store_name,deal_level,published_at,status,holiday_tag,exclude_from_auto,description_es,slug_es,slug,notes_es,ai_status,ai_error,ai_generated_at,product_link_norm,product_key,image_key,feed_at,superseded_by_id,superseded_at,canonical_to_id,bump_count,last_bumped_at,is_affiliate,affiliate_source,affiliate_priority,publish_action,asin,upc
3803,2025-12-21 12:21:44.015635+00,Saks Fifth Avenue Vanise Rib-Knit Quarter-Zip Wool Sweater - Now $201.60!,201.60,288.00,86.40,30.00,https://m.media-amazon.com/images/I/61dIv1PoNqL._AC_SY445_SX342_QL70_ML2_.jpg,https://www.amazon.com/Avenue-COLLECTION-Rib-Knit-Quarter-Zip-Sweater/dp/B0FZPJY6Z8/ref=sr_1_17?ie=UTF8&refinements=p_n_deal_type%3A23566065011&ASIN=B0FZPJY6Z8&sr=1-17&qid=1766319475&dib=eyJ2IjoiMSJ9._b9PQF5wMK55ijvcr9AqL1NUMUIh2RvEZW6HclR--BEJuxZpKPEfIHoQdQMb4z98DYUP8EsFK1y6BKEb8vr6uzBwWlRBVHUC7vX01XfgQeD1e0tEExZUbdOT6-eYI01C7mB-2C6vBqOSq1OtBZJFjJA_rnQ_2IyMFndHzGTYKWhQFFIWv6P86awbIoIpanABVUBdBSXjqVa0-X3DLPSB-n8cfHsafK38ftaZumx38krpp-a8CbTmKT7Xh-nCi0OHf7F8AC5CBARyFlMJwGhfhp7RkaIMseV72Slz3tW_Rpc.U_g00yBEOX29LrohcgNq8Vn6xoGSY732QVo2YlLXzuA&rnid=18981045011&dib_tag=se&ref_=lx_bd&th=1,null,null,null,"Elevate your wardrobe with this luxurious quarter-zip sweater from Saks Fifth Avenue. Crafted from 100% wool, it features a stylish two-tone vanise rib-knit trim at the collar, hem, and cuffs, ensuring both comfort and sophistication. Ideal for cooler weather, this sweater is designed with a stand collar, long sleeves, and a quarter-zip closure. Dry clean only. Made in Italy. ",null,Clothing & Apparel,Amazon,null,2025-12-21 14:00:00.207133+00,Published,null,false,Suéter de Lana con Media Cremallera Vanise de Saks Fifth Avenue - ¡Ahora $201.60!,su-ter-de-lana-con-media-cremallera-vanise-de-saks-fifth-avenue-ahora-201-60,amazon-com-saks-fifth-avenue-collection-vanise-rib-knit-quarter-zip-wool-sweater-amazon-luxury,"Mejora tu guardarropa con este lujoso suéter de media cremallera de Saks Fifth Avenue. Elaborado en 100% lana, cuenta con un elegante ribete de dos tonos en el cuello, el dobladillo y los puños, asegurando comodidad y sofisticación. Ideal para el clima más frío, este suéter está diseñado con un cuello alto, mangas largas y un cierre de media cremallera. Solo limpiar en seco. Hecho en Italia.",completed,null,2025-12-21 12:21:55.418+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3802,2025-12-21 12:21:10.318931+00,Etro Tile Printed Cotton Button-Front Shirt - Luxury at a Deal!,553.00,790.00,237.00,30.00,https://m.media-amazon.com/images/I/718nQsKRDGL._AC_SY445_SX342_QL70_ML2_.jpg,https://www.amazon.com/Etro-Printed-Cotton-Button-Front-Yellow/dp/B0FL83F7ZR/ref=sr_1_52?ie=UTF8&xpid=E3gtVSTqv-6AD&refinements=p_n_deal_type%3A23566065011&ASIN=B0FL83F7ZR&sr=1-52&qid=1766319491&dib=eyJ2IjoiMSJ9.Sw2iKaZ7JTQuzBF7jLeEKW_qOgfNut9WLw1RrCwq_ITeQbxabbdkZ2-SRRSQwzkPoo2olAq3GyW6wUBVCQYq7BQ1RotNndh3OQlMHoLMfT2SAmIXXjGcciV7Lq31rp1I0zHdK7LNwQdY8NikA_heJlXn0QyrhPdizKBOoW3e-wyHWvOoTyfEgUI2tvkAAFTMNuzdOyQbKG3MH_a0hWy25gRZGbdPreivV-yaj2DBd6BE0TVBQxtgMWD9ZZ7x-yIM-vwHgl5uIOa-vUyFRhsdujaPxRRRjVsGMW50SMT55tk.i-21I2O-0SoTnbX_hBgMBIk9SBFY4Mm3mXimdjtk_U4&rnid=18981045011&dib_tag=se&ref_=lx_bd&th=1,null,null,null,"Discover refined style with this Italian-crafted Etro shirt made from soft 100% cotton. Featuring a unique tile print, point collar, and long sleeves with button cuffs, this shirt is perfect for any occasion. Originally priced at $790, now only $553! Dry clean only.",null,Clothing & Apparel,Amazon,null,2025-12-21 12:21:10.265+00,Draft,null,false,Camisa de Algodón de Botón Frontal con Estampado de Azulejos Etro - ¡Lujo a Buen Precio!,camisa-de-algod-n-de-bot-n-frontal-con-estampado-de-azulejos-etro-lujo-a-buen-precio,amazon-com-etro-tile-printed-cotton-button-front-shirt-amazon-luxury,"Descubre un estilo refinado con esta camisa Etro, hecha en Italia a partir de suave algodón 100%. Con un exclusivo estampado de azulejos, cuello de punto y mangas largas con puños de botón, esta camisa es perfecta para cualquier ocasión. Precio original de $790, ¡ahora solo $553! Solo limpieza en seco.",completed,null,2025-12-21 12:21:17.465+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3801,2025-12-21 12:20:46.664883+00,Corneliani Techno Hooded Car Coat - Navy (Size 54),906.50,1295.00,388.50,30.00,https://m.media-amazon.com/images/I/4190byZr3OL._AC_SY445_SX342_QL70_ML2_.jpg,https://www.amazon.com/Corneliani-Techno-Hooded-Coat-Navy/dp/B0DYW8PSGQ/ref=sr_1_115?ie=UTF8&xpid=E3gtVSTqv-6AD&refinements=p_n_deal_type%3A23566065011&ASIN=B0DYW8PSGQ&sr=1-115&qid=1766319521&dib=eyJ2IjoiMSJ9._Ho2Sq3dQQIzDW7qVTr-FKN0g0TNfVTKp73upzEdw-RJFWSEQtVcdwXCB8rrl-CBKZvX_Xe5CH8gnuT_xpYNb7xAYaKV_Ylbtm5U2d1un46DUUnV48GDXzLP_jDER_tS4qKIqWbXNym5DPQqtjZC9zWz3hmaQK_r-jKrZEe03Ekod467GV699hn8-NWDMU4PJQyFeD3ze5H3yG9gXwpmo3-YFWDAVFhHi_42LHNW7lJyF0EDsGHIvQOEvhkacwcrMDuKOEBsTeuKpjQ_9m9g7BQHnwf4dd2mIjAcUwNtnPs.ybF6UHuuq5EIcqpDIG1LLRnzSRhJ4QvEVXmmGja3Q6s&rnid=18981045011&dib_tag=se&ref_=lx_bd,null,null,null,"Elevate your outerwear collection with this luxurious Corneliani Techno Hooded Car Coat. Made from premium stretch nylon with a straight fit, it features a removable hood, stand collar, long sleeves with snap cuffs, and convenient side zip pockets. The coat's concealed front zip closure and snap placket ensure a sleek silhouette. Perfect for any sophisticated occasion. Dry clean only.",null,Clothing & Apparel,Amazon,null,2025-12-21 12:20:46.583+00,Draft,null,false,Abrigo de Coche con Capucha Techno Corneliani - Azul (Tamaño 54),abrigo-de-coche-con-capucha-techno-corneliani-azul-tama-o-54,amazon-com-corneliani-techno-hooded-car-coat-54-44-navy-amazon-luxury,"Eleva tu colección de prendas exteriores con este lujoso abrigo con capucha Techno de Corneliani. Hecho de nailon elástico de primera calidad con un ajuste recto, cuenta con una capucha removible, cuello alzado, mangas largas con puños a presión y cómodos bolsillos laterales con cremallera. El cierre frontal oculto de cremallera y la solapa a presión aseguran una silueta elegante. Perfecto para cualquier ocasión sofisticada. Solo limpieza en seco.",completed,null,2025-12-21 12:20:54.669+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3800,2025-12-21 12:20:12.117929+00,Officine Générale Nemir Straight-Leg Jeans - Ecru,263.25,405.00,141.75,35.00,https://m.media-amazon.com/images/I/41ORryFwvdL._AC_SY445_SX342_QL70_ML2_.jpg,https://www.amazon.com/Officine-G%C3%A9n%C3%A9rale-Nemir-Straight-Leg-Jeans/dp/B0F6F3ZRNY/ref=sr_1_130?ie=UTF8&xpid=E3gtVSTqv-6AD&refinements=p_n_deal_type%3A23566065011&ASIN=B0F6F3ZRNY&sr=1-130&qid=1766319521&dib=eyJ2IjoiMSJ9._Ho2Sq3dQQIzDW7qVTr-FKN0g0TNfVTKp73upzEdw-RJFWSEQtVcdwXCB8rrl-CBKZvX_Xe5CH8gnuT_xpYNb7xAYaKV_Ylbtm5U2d1un46DUUnV48GDXzLP_jDER_tS4qKIqWbXNym5DPQqtjZC9zWz3hmaQK_r-jKrZEe03Ekod467GV699hn8-NWDMU4PJQyFeD3ze5H3yG9gXwpmo3-YFWDAVFhHi_42LHNW7lJyF0EDsGHIvQOEvhkacwcrMDuKOEBsTeuKpjQ_9m9g7BQHnwf4dd2mIjAcUwNtnPs.ybF6UHuuq5EIcqpDIG1LLRnzSRhJ4QvEVXmmGja3Q6s&rnid=18981045011&dib_tag=se&ref_=lx_bd&th=1&psc=1,null,null,null,"Discover the luxury of Officine Générale's Nemir jeans, made from 100% rigid cotton denim. These stylish straight-leg jeans feature convenient side slant pockets, back patch pockets, and a secure zip fly with button closure. Imported from Portugal, these high-quality jeans are perfect for your wardrobe. Now available for $263.25, down from $405!",null,Clothing & Apparel,Amazon,null,2025-12-21 12:20:12.074+00,Draft,null,false,Jeans de Pierna Recta Nemir de Officine Générale - Ecru,jeans-de-pierna-recta-nemir-de-officine-g-n-rale-ecru,amazon-com-officine-g-n-rale-nemir-straight-leg-jeans-34-ecru-amazon-luxury,"Descubre el lujo de los jeans Nemir de Officine Générale, elaborados con 100% de denim de algodón rígido. Estos elegantes jeans de pierna recta cuentan con prácticos bolsillos laterales, bolsillos traseros, y un cierre de cremallera con botón. Importados de Portugal, estos jeans de alta calidad son perfectos para tu guardarropa. ¡Ahora disponibles por $263.25, antes $405!",completed,null,2025-12-21 12:20:22.33+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3799,2025-12-21 12:19:56.225649+00,Giuseppe Zanotti Renaud Moccasins - Luxury Leather Footwear,510.00,850.00,340.00,40.00,https://m.media-amazon.com/images/I/71i8yMFNgPL._AC_SX342_SY445_QL70_ML2_.jpg,https://www.amazon.com/Giuseppe-Zanotti-Renaud-8-5-Brown/dp/B0DN1P42V4/ref=sr_1_150?ie=UTF8&xpid=E3gtVSTqv-6AD&refinements=p_n_deal_type%3A23566065011&ASIN=B0DN1P42V4&sr=1-150&qid=1766319552&dib=eyJ2IjoiMSJ9.H5Mp_SZ-oaQsCbVHRfSKnQI438p6PyeLYWCAY-jPwoz-EEUwV6cwjyCQwEb8PR5EW3_yx2EaXiXsRNJJWG1f7Q-PJM9_fwNF9CUpR6xTtmy0i122423czMxS9hVYKf2VJ2HQN33iy2lTW9VruKDHiLLJGawVP2SBcgiEAdQMFxlevMxriUlz01U7ICXw9MZ4IsqyFZRTJjsDBGqcg9TxvE967kjvA57uJRB8kHP2Txv7Q-_eOXyDoZErmgzdZJ9fBBwC4ax21aLe6PAuZvKd3jmaqAMoEflcQjPJlqDWB08.X6VS3m6v2HcrLxDR17SbaBDKLc91sYOaUKggc-83ObE&rnid=18981045011&dib_tag=se&ref_=lx_bd&th=1,null,null,null,"Elevate your style with these premium moccasins crafted from 100% woven-print leather. Featuring a chic metal stitch detail and a durable rubber sole, these shoes blend comfort and sophistication. Originally priced at $850, now just $510. Grab this luxury deal on Amazon!",null,Clothing & Apparel,Amazon,Blistering deal,2025-12-21 13:10:00.207117+00,Published,null,false,Mocasines Giuseppe Zanotti Renaud - Calzado de Lujo de Cuero,mocasines-giuseppe-zanotti-renaud-calzado-de-lujo-de-cuero,amazon-com-giuseppe-zanotti-renaud-amazon-luxury,"Eleva tu estilo con estos mocasines premium confeccionados en 100% cuero con estampado tejido. Con un elegante detalle de costura metálica y una suela de goma duradera, estos zapatos combinan comodidad y sofisticación. Originalmente a $850, ¡ahora por solo $510! Aprovecha esta oferta de lujo en Amazon.",completed,null,2025-12-21 12:20:04.412+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3798,2025-12-21 12:17:36.913721+00,House of Sillage Cream Chiffon Parfum - 75ml (Luxury Fragrance),197.00,395.00,198.00,50.13,https://m.media-amazon.com/images/I/61Org8ARlvL._AC_SX342_SY445_QL70_ML2_.jpg,https://www.amazon.com/House-Sillage-Cream-Chiffon-Parfum/dp/B0FS2SPPSR/ref=sr_1_1?ie=UTF8&refinements=p_85%3A2470955011%2Cp_n_deal_type%3A23566065011&rps=1&ASIN=B0FS2SPPSR&sr=1-1&qid=1766318985&_encoding=UTF8&dib=eyJ2IjoiMSJ9.qlvyP6Ms07ogUyzasGdTySnI59CHB8WXiTHZniCC1ryO06XXjBdo9Lqu3H2mH250lDJNY7Vw3B9AFjJDr9hbms8PF5BBPYtRmfzuoqSWcFpFvQXQ5LlIGZm3xItyf8yDUXQYPDq2QqcXQ7L7UMwzpA.Y2TffEcQNAZFOgfsgZ8zkMWeS2TJtO9EvmyuFHbm4Ys&rnid=23566063011&dib_tag=se&ref_=lx_bd,null,null,null,"Experience the enchanting aroma of House of Sillage Cream Chiffon Parfum, a long-lasting luxury fragrance featuring delightful citrus and sweet notes. Originally priced at $395, now available for just $197 at Amazon. Elevate your beauty and personal care routine with this exquisite scent.",null,Beauty & Personal Care,Amazon,Blistering deal,2025-12-21 12:17:36.854+00,Draft,null,false,Parfum Cream Chiffon de House of Sillage - 75ml (Fragancia de Lujo),parfum-cream-chiffon-de-house-of-sillage-75ml-fragancia-de-lujo,amazon-com-house-of-sillage-cream-chiffon-parfum-amazon-luxury,"Descubre el aroma encantador del Parfum Cream Chiffon de House of Sillage, una fragancia de lujo de larga duración que presenta notas cítricas y dulces. Originalmente a $395, ahora disponible por solo $197 en Amazon. Eleva tu rutina de belleza y cuidado personal con esta exquisita fragancia.",completed,null,2025-12-21 12:19:38.394+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3797,2025-12-21 12:16:23.762615+00,Giuseppe Zanotti Gz Mya Stone 90 Mule Sandals - Now $630!,630.00,1050.00,420.00,40.00,https://m.media-amazon.com/images/I/61VMKPpNehL._AC_SX342_SY445_QL70_ML2_.jpg,https://www.amazon.com/Giuseppe-Zanotti-Mya-Stone-White/dp/B0DN1Q19DZ/ref=sr_1_7?ie=UTF8&refinements=p_n_deal_type%3A23566065011&ASIN=B0DN1Q19DZ&sr=1-7&qid=1766319040&dib=eyJ2IjoiMSJ9.EQOkDNFyd72sgRIEIqBS0HhA2lECV3e-skEvuEOdq5NvQ7D0R-PWdGEPPe3rNNUFzPy78tX8wUMIzBvwo-QCQDRahWDZFScT-R8Zrvmo5TTs_rJRtJ3F7SRe0MJW8z35TSf_tL5RsisbP98PmaskVA-DHEGaZFlIPZd5TDZ7wZrNWrMvFi66kM9K2I-y9GOdV67iMdSGk8kKPVcosQv0GcxszWi8z3WVF2ds3Th-jdNq7an5Gu8d3qbWbx0uoEEEfmM45rH93AWPKD2hDi0Y34gDycs_Bv287i0UD3DqwsM.fWdPe7V6fcdGjkOZJjjLCYe6LKSBmtIZRXm9xDUCz_E&rnid=23566063011&dib_tag=se&ref_=lx_bd&th=1,null,null,null,"Step into luxury with these clean-cut, open-toe mule sandals crafted in 100% leather. Designed with a square toe, stylish topline, and a geometric metal brooch, these block heel sandals are a must-have for your wardrobe. Imported from Amazon Luxury, originally priced at $1050, now available at a fantastic deal for just $630!",null,Clothing & Apparel,Amazon,Blistering deal,2025-12-21 12:16:23.718+00,Draft,null,false,Sandalias Mule Giuseppe Zanotti Gz Mya Stone 90 - ¡Ahora $630!,sandalias-mule-giuseppe-zanotti-gz-mya-stone-90-ahora-630,amazon-com-giuseppe-zanotti-gz-mya-stone-90-amazon-luxury,"Entra en el lujo con estas elegantes sandalias mule de punta abierta, fabricadas en 100% cuero. Diseñadas con una punta cuadrada, un elegante borde superior y un broche metálico geométrico, estas sandalias con tacón bloque son imprescindibles en tu vestuario. Importadas de Amazon Luxury, originalmente a $1050, ¡ahora disponibles por solo $630!",completed,null,2025-12-21 12:16:32.423+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3796,2025-12-21 12:16:06.045184+00,Adriana Degreas Vintage Lily Solid Appliqué Short Dress - Amazon Luxury,380.00,760.00,380.00,50.00,https://m.media-amazon.com/images/I/41gtpNnNg6L._AC_SY445_SX342_QL70_ML2_.jpg,https://www.amazon.com/Adriana-Degreas-Vintage-Solid-Appliqu%C3%A9/dp/B0DNG4PT3N/ref=sr_1_4?ie=UTF8&refinements=p_n_deal_type%3A23566065011&ASIN=B0DNG4PT3N&sr=1-4&qid=1766319040&dib=eyJ2IjoiMSJ9.EQOkDNFyd72sgRIEIqBS0HhA2lECV3e-skEvuEOdq5NvQ7D0R-PWdGEPPe3rNNUFzPy78tX8wUMIzBvwo-QCQDRahWDZFScT-R8Zrvmo5TTs_rJRtJ3F7SRe0MJW8z35TSf_tL5RsisbP98PmaskVA-DHEGaZFlIPZd5TDZ7wZrNWrMvFi66kM9K2I-y9GOdV67iMdSGk8kKPVcosQv0GcxszWi8z3WVF2ds3Th-jdNq7an5Gu8d3qbWbx0uoEEEfmM45rH93AWPKD2hDi0Y34gDycs_Bv287i0UD3DqwsM.fWdPe7V6fcdGjkOZJjjLCYe6LKSBmtIZRXm9xDUCz_E&rnid=23566063011&dib_tag=se&ref_=lx_bd,null,null,null,"Elevate your wardrobe with the exquisite Adriana Degreas Vintage Lily Solid Appliqué Short Dress. Featuring premium details and a structured hem, this sought-after piece exudes sophistication. Perfect for festive occasions, pair it with low-heeled sandals for a stylish look, whether by the sea or in the city. Made from 100% Polyester, this dress requires careful hand washing and has a square neckline with thin straps. Now available for just $380 (originally $760)! Imported from Brazil.",null,Clothing & Apparel,Amazon,Blistering deal,2025-12-21 12:16:06.004+00,Draft,null,false,Vestido Corto Appliqué de Adriana Degreas Vintage Lily - Lujo de Amazon,vestido-corto-appliqu-de-adriana-degreas-vintage-lily-lujo-de-amazon,amazon-com-adriana-degreas-vintage-lily-solid-appliqu-short-dress-amazon-luxury,"Eleva tu guardarropa con el exquisito Vestido Corto Appliqué de Adriana Degreas Vintage Lily. Con detalles premium y un dobladillo estructurado, esta pieza codiciada irradia sofisticación. Perfecto para ocasiones festivas, combínalo con sandalias de tacón bajo para un look elegante, ya sea junto al mar o en la ciudad. Fabricado en 100% Poliéster, este vestido requiere un lavado a mano cuidadoso y cuenta con un escote cuadrado y tirantes finos. ¡Ahora disponible por solo $380 (originalmente $760)! Importado de Brasil.",completed,null,2025-12-21 12:16:16.805+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3795,2025-12-21 12:15:48.955392+00,Amazon.com: Paris Texas Jane 100MM Suede Boots - Luxury Comfort,1155.00,1650.00,495.00,30.00,https://m.media-amazon.com/images/I/51QffXARQJL._AC_SY445_SX342_QL70_ML2_.jpg,https://www.amazon.com/Paris-Texas-100MM-Suede-Boots/dp/B0G3R8RD4W/ref=sr_1_23?ie=UTF8&refinements=p_n_deal_type%3A23566065011&ASIN=B0G3R8RD4W&sr=1-23&qid=1766319040&dib=eyJ2IjoiMSJ9.EQOkDNFyd72sgRIEIqBS0HhA2lECV3e-skEvuEOdq5NvQ7D0R-PWdGEPPe3rNNUFzPy78tX8wUMIzBvwo-QCQDRahWDZFScT-R8Zrvmo5TTs_rJRtJ3F7SRe0MJW8z35TSf_tL5RsisbP98PmaskVA-DHEGaZFlIPZd5TDZ7wZrNWrMvFi66kM9K2I-y9GOdV67iMdSGk8kKPVcosQv0GcxszWi8z3WVF2ds3Th-jdNq7an5Gu8d3qbWbx0uoEEEfmM45rH93AWPKD2hDi0Y34gDycs_Bv287i0UD3DqwsM.fWdPe7V6fcdGjkOZJjjLCYe6LKSBmtIZRXm9xDUCz_E&rnid=23566063011&dib_tag=se&ref_=lx_bd,null,null,null,"Step into luxury with the Paris Texas Jane 100MM Suede Boots, expertly crafted from premium suede with stylish laces on the tall shaft. Made in Italy, these elegant boots feature a round toe, a leather lining, and a durable leather sole. Elevate your wardrobe at an unbeatable price of $1155 (previously $1650)! Grab this deal now on Amazon.",null,Clothing & Apparel,Amazon,null,2025-12-21 15:30:00.243175+00,Published,null,false,Amazon.com: Botas de Suede Paris Texas Jane 100MM - Comodidad de Lujo,amazon-com-botas-de-suede-paris-texas-jane-100mm-comodidad-de-lujo,amazon-com-paris-texas-jane-100mm-suede-boots-amazon-luxury,"Adéntrate en el lujo con las Botas de Suede Paris Texas Jane 100MM, fabricadas con suede premium y cordones en el alto caña. Hechas en Italia, estas elegantes botas cuentan con una puntera redonda, forro de cuero y una suela de cuero duradera. ¡Eleva tu guardarropa a un precio inmejorable de $1155 (anteriormente $1650)! ¡Aprovecha esta oferta ahora en Amazon!",completed,null,2025-12-21 12:15:58.046+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3794,2025-12-21 12:15:28.026168+00,Johanna Ortiz La Paz Boa Whisper Kimono-Style Cover-Up - Amazon Luxury,690.00,1150.00,460.00,40.00,https://m.media-amazon.com/images/I/61iN0hgJV5L._AC_SY445_SX342_QL70_ML2_.jpg,https://www.amazon.com/Johanna-Ortiz-Kimono-Style-Cover-Up-Chocolate/dp/B0G3QSP7M7/ref=sr_1_31?ie=UTF8&refinements=p_n_deal_type%3A23566065011&ASIN=B0G3QSP7M7&sr=1-31&qid=1766319040&dib=eyJ2IjoiMSJ9.EQOkDNFyd72sgRIEIqBS0HhA2lECV3e-skEvuEOdq5NvQ7D0R-PWdGEPPe3rNNUFzPy78tX8wUMIzBvwo-QCQDRahWDZFScT-R8Zrvmo5TTs_rJRtJ3F7SRe0MJW8z35TSf_tL5RsisbP98PmaskVA-DHEGaZFlIPZd5TDZ7wZrNWrMvFi66kM9K2I-y9GOdV67iMdSGk8kKPVcosQv0GcxszWi8z3WVF2ds3Th-jdNq7an5Gu8d3qbWbx0uoEEEfmM45rH93AWPKD2hDi0Y34gDycs_Bv287i0UD3DqwsM.fWdPe7V6fcdGjkOZJjjLCYe6LKSBmtIZRXm9xDUCz_E&rnid=23566063011&dib_tag=se&ref_=lx_bd&th=1,null,null,null,"Elevate your wardrobe with the La Paz Boa Whisper kimono-style cover-up from Johanna Ortiz. This luxurious piece, crafted from 100% responsibly sourced linen, features a stunning geometric palm tree print. Perfect for any occasion, it includes a V neck, long sleeves, and a self-tie closure. Now available for just $690 (originally $1150). Machine washable and imported from the finest materials.",null,Clothing & Apparel,Amazon,Blistering deal,2025-12-21 12:15:27.956+00,Draft,null,false,Cubierta Estilo Kimono Boa Whisper La Paz de Johanna Ortiz - Lujo de Amazon,cubierta-estilo-kimono-boa-whisper-la-paz-de-johanna-ortiz-lujo-de-amazon,amazon-com-johanna-ortiz-la-paz-boa-whisper-kimono-style-cover-up-amazon-luxury,"Eleva tu guardarropa con la cubierta estilo kimono Boa Whisper La Paz de Johanna Ortiz. Esta lujosa pieza, confeccionada en 100% lino de origen responsable, presenta un impresionante estampado de palmeras geométricas. Perfecta para cualquier ocasión, cuenta con cuello en V, mangas largas y un cierre con lazo. Ahora disponible por solo $690 (originalmente $1150). Lavable a máquina e importada de los mejores materiales.",completed,null,2025-12-21 12:15:38.415+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3793,2025-12-21 12:15:05.550589+00,Adam Lippes Selima Velvet Top - Now Only $834!,834.00,1390.00,556.00,40.00,https://m.media-amazon.com/images/I/51m3mmIiNFL._AC_SY445_SX342_QL70_ML2_.jpg,https://www.amazon.com/Adam-Lippes-Selima-Velvet-Champagne/dp/B0FNQS5F5Y/ref=sr_1_56?ie=UTF8&xpid=5yzjVtwlyOwrs&refinements=p_n_deal_type%3A23566065011&ASIN=B0FNQS5F5Y&sr=1-56&qid=1766319082&dib=eyJ2IjoiMSJ9.DKHEztPKGnjnSheeFVfXxboqg9GRTDFogF2fg5VLpK6kQgLqZsNqlE0gSklUVQixCCwT5Sg3QckNfZO_X8ECgSkwCygIKE-Cp2DJVHeBmKxmoC1BJKbIGvZ2JMR_z-2CHNEjGcNy8Oj4QegrvaidD-TJl-HkA-WiLaGmfe3aj9zZJj8Oj44vPTGZM-6hkTzknS01f-DS8YMOA34RMG4DCetj7MD6A2UXxdlMQVGURWqbrZN5J7bibsQJh2I-FmZTV-cZYlV4yuu5gLNvVCNSNn_j2FOtEppbn7N5OPOsc7o._Q6CwoC1qQbKhNMmcoRatnqQyv9KRr7pfpHQMPBS2Ao&rnid=23566063011&dib_tag=se&ref_=lx_bd&th=1,null,null,null,"Elevate your wardrobe with the luxurious Adam Lippes Lottie crewneck blouse, crafted from exquisite crêpe de Chine. Featuring a stunning floral print and sophisticated pleating at the neck, this blouse is perfect for any occasion. Made in the USA with high-quality Italian fabric, it includes long balloon sleeves, elasticized cuffs, and a back button keyhole closure. Original price was $1390, now available for just $834! Dry clean only.",null,Clothing & Apparel,Amazon,Blistering deal,2025-12-21 12:15:05.484+00,Draft,null,false,Adam Lippes Top de Terciopelo Selima - ¡Ahora solo $834!,adam-lippes-top-de-terciopelo-selima-ahora-solo-834,amazon-com-adam-lippes-selima-velvet-top-amazon-luxury,"Eleva tu guardarropa con la lujosa blusa Lottie de Adam Lippes, hecha de exquisito crêpe de Chine. Con un impresionante estampado floral y elegante fruncido en el cuello, esta blusa es perfecta para cualquier ocasión. Fabricada en EE. UU. con tejido italiano de alta calidad, incluye mangas largas tipo globo, puños elásticos y un cierre con botón en la parte posterior. El precio original era $1390, ¡ahora disponible por solo $834! Solo lavado en seco.",completed,null,2025-12-21 12:15:15.641+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3792,2025-12-21 12:14:39.19263+00,Markarian Circe Floral Jacquard Arm Bow Gown - White,2157.00,3595.00,1438.00,40.00,https://m.media-amazon.com/images/I/51TXTRQXYKL._AC_SL1200_.jpg,https://www.amazon.com/Markarian-Circe-Floral-Jacquard-White/dp/B0FNQXWSQT/ref=sr_1_66?ie=UTF8&xpid=5yzjVtwlyOwrs&refinements=p_n_deal_type%3A23566065011&ASIN=B0FNQXWSQT&sr=1-66&qid=1766319082&dib=eyJ2IjoiMSJ9.DKHEztPKGnjnSheeFVfXxboqg9GRTDFogF2fg5VLpK6kQgLqZsNqlE0gSklUVQixCCwT5Sg3QckNfZO_X8ECgSkwCygIKE-Cp2DJVHeBmKxmoC1BJKbIGvZ2JMR_z-2CHNEjGcNy8Oj4QegrvaidD-TJl-HkA-WiLaGmfe3aj9zZJj8Oj44vPTGZM-6hkTzknS01f-DS8YMOA34RMG4DCetj7MD6A2UXxdlMQVGURWqbrZN5J7bibsQJh2I-FmZTV-cZYlV4yuu5gLNvVCNSNn_j2FOtEppbn7N5OPOsc7o._Q6CwoC1qQbKhNMmcoRatnqQyv9KRr7pfpHQMPBS2Ao&rnid=23566063011&dib_tag=se&ref_=lx_bd&th=1&psc=1,null,null,null,"Elevate your wardrobe with the Markarian Circe Floral Jacquard Arm Bow Gown. This stunning A-line dress features a delicate floral jacquard pattern, romantic bow detailing at the arms, and crystal-embellished shoulder straps. Perfect for any upscale event. Made in the USA with a luxurious silk lining. Now only $2157 (was $3595)! Dry clean only.",null,Clothing & Apparel,Amazon,Blistering deal,2025-12-21 12:14:39.061+00,Draft,null,false,Vestido Gown de Jacquard Floral Arm Bow de Markarian - Blanco,vestido-gown-de-jacquard-floral-arm-bow-de-markarian-blanco,amazon-com-markarian-circe-floral-jacquard-arm-bow-gown-10-white-amazon-luxury,"Eleva tu guardarropa con el Vestido Gown de Jacquard Floral Arm Bow de Markarian. Este impresionante vestido en forma de A presenta un delicado patrón de jacquard floral, detalles de lazo romántico en los brazos y tirantes decorados con cristales. Perfecto para cualquier evento elegante. Hecho en los EE. UU. con un lujoso forro de seda. ¡Ahora solo $2157 (antes $3595)! Solo limpieza en seco.",completed,null,2025-12-21 12:14:51.506+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
